id,sender_id,type,is_internal,created_at,content.text,content.options,content.action_id,content,conversation_id,is_answered,intent_rb,category_rb,sentiment_rb,gemini_sentiment,gemini_topic,gemini_bot_answered,groq_sentiment,groq_topic,groq_bot_answered,manuel_intent,manuel_category,manuel_sentiment
9f1fb525-0df1-41e4-9530-240a0eb31794,,SELECTED_OPTION,False,2025-06-10T19:55:19,Düğün,,4.0,,9f1fb51c-a029-4691-973d-63772a5f82ab,Evet,Diğer,Tüm Düğün Mekanları,Nötr,Nötr,Tüm Düğün Mekanları,Hayır,Pozitif,Diğer,Evet,Mekan Arayışı,Düğün Mekanları,Nötr
9f1fb525-0df1-41e4-9530-240a0eb31794,,SELECTED_OPTION,False,2025-06-10T19:55:19,Düğün,,4.0,,9f1fb51c-a029-4691-973d-63772a5f82ab,Evet,Diğer,Tüm Düğün Mekanları,Nötr,Nötr,Tüm Düğün Mekanları,Hayır,Pozitif,Diğer,Evet,Mekan Arayışı,Düğün Mekanları,Nötr
9f1fb525-0df1-41e4-9530-240a0eb31794,,SELECTED_OPTION,False,2025-06-10T19:55:19,Düğün,,4.0,,9f1fb51c-a029-4691-973d-63772a5f82ab,Evet,Diğer,Tüm Düğün Mekanları,Nötr,Nötr,Tüm Düğün Mekanları,Hayır,Pozitif,Diğer,Evet,Mekan Arayışı,Düğün Mekanları,Nötr
9f1fb525-0df1-41e4-9530-240a0eb31794,,SELECTED_OPTION,False,2025-06-10T19:55:19,Düğün,,4.0,,9f1fb51c-a029-4691-973d-63772a5f82ab,Evet,Diğer,Tüm Düğün Mekanları,Nötr,Nötr,Tüm Düğün Mekanları,Hayır,Pozitif,Diğer,Evet,Mekan Arayışı,Düğün Mekanları,Nötr
9f1fb525-0df1-41e4-9530-240a0eb31794,,SELECTED_OPTION,False,2025-06-10T19:55:19,Düğün,,4.0,,9f1fb51c-a029-4691-973d-63772a5f82ab,Evet,Diğer,Tüm Düğün Mekanları,Nötr,Nötr,Tüm Düğün Mekanları,Hayır,Pozitif,Diğer,Evet,Mekan Arayışı,Düğün Mekanları,Nötr
9f1fb525-0df1-41e4-9530-240a0eb31794,,SELECTED_OPTION,False,2025-06-10T19:55:19,Düğün,,4.0,,9f1fb51c-a029-4691-973d-63772a5f82ab,Evet,Diğer,Tüm Düğün Mekanları,Nötr,Nötr,Tüm Düğün Mekanları,Hayır,Pozitif,Diğer,Evet,Mekan Arayışı,Düğün Mekanları,Nötr
9f1fb52c-9737-4b22-bdc6-227436f41ef8,bf17272dc3f0,TEXT,False,2025-06-10T19:55:24,"Harika! **Düğün** için mekan veya hizmet arayışındasınız. Size en iyi önerileri sunabilmem için birkaç bilgiye daha ihtiyacım olacak:

1. **Düğününüzü hangi şehir ve ilçede yapmak istiyorsunuz?**
2. **Tahmini düğün tarihiniz belli mi?**
3. **Yaklaşık kaç davetli olacak?**
4. **Nasıl bir hizmet arıyorsunuz?** (Sadece mekan mı, yoksa organizasyon, fotoğrafçı gibi ek hizmetler de ister misiniz?)

Sırayla ilerleyelim! Öncelikle, düğününüzü hangi şehir ve ilçede planlıyorsunuz?",,,,9f1fb51c-a029-4691-973d-63772a5f82ab,Hayır,Mekan Arayışı,Tarihi Düğün Mekanları,Nötr,Pozitif,Tüm Düğün Mekanları,Hayır,Pozitif,Diğer,Evet,Bot Yanıtı,Bot,Nötr
9f1fb557-6380-4606-914d-235fdae45a06,7fff35d438a4,TEXT,False,2025-06-10T19:55:52,Adıyaman Kahta,,,,9f1fb51c-a029-4691-973d-63772a5f82ab,Evet,Diğer,Diğer,Nötr,Nötr,Diğer,Hayır,Nötr,Diğer,Evet,,,
9f1fb55d-26e8-4d75-9f6b-6b2577cf297c,bf17272dc3f0,TEXT,False,2025-06-10T19:55:55,"Teşekkürler! **Adıyaman Kahta**’da düğün yapmak istiyorsunuz. Şimdi birkaç detay daha rica edeceğim:

1. **Tahmini düğün tarihiniz belli mi?**
2. **Yaklaşık kaç davetliniz olacak?**
3. **Yemekli mi, kokteyl mi, yoksa sadece pasta ve meşrubat ikramı mı düşünüyorsunuz?**
4. Sadece **mekan** mı arıyorsunuz, yoksa **organizasyon**, **fotoğrafçı** gibi ek hizmetler de ister misiniz?

Öncelikle, tahmini düğün tarihinizi öğrenebilir miyim? (Yıl-ay veya tam tarih şeklinde yazabilirsiniz.)",,,,9f1fb51c-a029-4691-973d-63772a5f82ab,Hayır,Mekan Arayışı,Dış Çekim ve Düğün Fotoğrafçıları,Nötr,Nötr,Tüm Düğün Mekanları,Hayır,Pozitif,Diğer,Evet,Bot Yanıtı,Bot,Nötr
9f1fb588-df72-4f6e-883f-829bab5c11b4,7fff35d438a4,TEXT,False,2025-06-10T19:56:24,Ağustos ayı,,,,9f1fb51c-a029-4691-973d-63772a5f82ab,Evet,Diğer,Diğer,Nötr,Nötr,Diğer,Hayır,Nötr,Diğer,Hayır,,,
9f1fb590-b4e9-4c7e-a1c9-0e0322fab156,bf17272dc3f0,TEXT,False,2025-06-10T19:56:29,"Teşekkürler! **Ağustos ayında** Kahta’da düğün planlıyorsunuz. Şimdi birkaç detay daha rica edeceğim:

1. **Yaklaşık kaç davetliniz olacak?**
2. **İkram tercihiniz nedir?** (Yemekli, kokteyl, pasta ve meşrubat)
3. Sadece **mekan** mı arıyorsunuz, yoksa **organizasyon**, **fotoğrafçı** gibi ek hizmetler de ister misiniz?

Öncelikle, tahmini davetli sayınızı öğrenebilir miyim?",,,,9f1fb51c-a029-4691-973d-63772a5f82ab,Hayır,Mekan Arayışı,Dış Çekim ve Düğün Fotoğrafçıları,Nötr,Nötr,Düğün Organizasyonu Firmaları,Hayır,Pozitif,Diğer,Evet,Bot Yanıtı,Bot,Nötr
9f1fb5ac-829c-428a-85f5-e1aadec38b42,7fff35d438a4,TEXT,False,2025-06-10T19:56:47,200 e Yakın,,,,9f1fb51c-a029-4691-973d-63772a5f82ab,Evet,Diğer,Diğer,Nötr,Nötr,Diğer,Hayır,Nötr,Diğer,Evet,,,
9f1fb5b4-7724-4d86-807c-9b64535778a1,bf17272dc3f0,TEXT,False,2025-06-10T19:56:53,"Harika, yaklaşık **200 kişilik** bir düğün planlıyorsunuz.

Şimdi, ikram tercihinizi öğrenmek isterim:
- **Yemekli**
- **Kokteyl**
- **Pasta ve meşrubat**

Hangisini tercih ediyorsunuz? Ayrıca, sadece **mekan** mı arıyorsunuz yoksa **organizasyon** veya **fotoğrafçı** gibi ek hizmetler de ister misiniz?",,,,9f1fb51c-a029-4691-973d-63772a5f82ab,Hayır,Mekan Arayışı,Tarihi Düğün Mekanları,Nötr,Nötr,Tüm Düğün Mekanları,Hayır,Pozitif,Diğer,Evet,Bot Yanıtı,Bot,Nötr
9f1fb5d0-d06f-4532-a459-32c8b89c3f54,7fff35d438a4,TEXT,False,2025-06-10T19:57:11,Yemekli,,,,9f1fb51c-a029-4691-973d-63772a5f82ab,Evet,Diğer,Diğer,Nötr,Nötr,Diğer,Hayır,Pozitif,Diğer,Evet,Ürün Arayışı,Catering,Nötr
9f1fb5d0-d06f-4532-a459-32c8b89c3f54,7fff35d438a4,TEXT,False,2025-06-10T19:57:11,Yemekli,,,,9f1fb51c-a029-4691-973d-63772a5f82ab,Evet,Diğer,Diğer,Nötr,Nötr,Diğer,Hayır,Pozitif,Diğer,Evet,Ürün Arayışı,Catering,Nötr
9f1fb5d0-d06f-4532-a459-32c8b89c3f54,7fff35d438a4,TEXT,False,2025-06-10T19:57:11,Yemekli,,,,9f1fb51c-a029-4691-973d-63772a5f82ab,Evet,Diğer,Diğer,Nötr,Nötr,Diğer,Hayır,Pozitif,Diğer,Evet,Ürün Arayışı,Catering,Nötr
9f1fb5d0-d06f-4532-a459-32c8b89c3f54,7fff35d438a4,TEXT,False,2025-06-10T19:57:11,Yemekli,,,,9f1fb51c-a029-4691-973d-63772a5f82ab,Evet,Diğer,Diğer,Nötr,Nötr,Diğer,Hayır,Pozitif,Diğer,Evet,Ürün Arayışı,Catering,Nötr
9f1fb5d0-d06f-4532-a459-32c8b89c3f54,7fff35d438a4,TEXT,False,2025-06-10T19:57:11,Yemekli,,,,9f1fb51c-a029-4691-973d-63772a5f82ab,Evet,Diğer,Diğer,Nötr,Nötr,Diğer,Hayır,Pozitif,Diğer,Evet,Mekan Arayışı,Nikah Sonrası Yemek,Nötr
9f1fb5d0-d06f-4532-a459-32c8b89c3f54,7fff35d438a4,TEXT,False,2025-06-10T19:57:11,Yemekli,,,,9f1fb51c-a029-4691-973d-63772a5f82ab,Evet,Diğer,Diğer,Nötr,Nötr,Diğer,Hayır,Pozitif,Diğer,Evet,Ürün Arayışı ,Catering,Nötr
9f1fb5d0-d06f-4532-a459-32c8b89c3f54,7fff35d438a4,TEXT,False,2025-06-10T19:57:11,Yemekli,,,,9f1fb51c-a029-4691-973d-63772a5f82ab,Evet,Diğer,Diğer,Nötr,Nötr,Diğer,Hayır,Pozitif,Diğer,Evet,Ürün Arayışı ,Catering,Nötr
9f1fb5da-7222-4268-96a7-22a1808a583e,bf17272dc3f0,TEXT,False,2025-06-10T19:57:17,"Çok güzel, **yemekli** bir düğün planlıyorsunuz ve yaklaşık 200 davetliniz olacak.

Şimdi son birkaç detay daha rica edeceğim:
1. **Kişi başı bütçeniz** ne kadar? (Yaklaşık bir rakam verebilirsiniz.)
2. Mekan tercihiniz var mı? (Açık alan, kapalı alan, kır düğünü, salon, otel vb. seçeneklerden hangisini istersiniz? Kararsızsanız alternatifler sunabilirim.)

Bu bilgilerle size Kahta ve yakın ilçelerde en uygun düğün mekanlarını önerebilirim. Öncelikle kişi başı bütçenizi öğrenebilir miyim?",,,,9f1fb51c-a029-4691-973d-63772a5f82ab,Hayır,Mekan Arayışı,Kır Düğünü Mekanları,Nötr,Pozitif,Tüm Düğün Mekanları,Hayır,Pozitif,Diğer,Evet,Bot Yanıtı,Bot,Nötr
9f1fb621-d6b2-40a3-87ab-057d3d60a40a,7fff35d438a4,TEXT,False,2025-06-10T19:58:04,Açık yada kapalı düğün salonu,,,,9f1fb51c-a029-4691-973d-63772a5f82ab,Evet,Diğer,Düğün Salonları,Nötr,Nötr,Düğün Salonları,Hayır,Nötr,Diğer,Evet,,,
9f1fb62b-10ad-4d78-b2c9-24a9a405aafb,bf17272dc3f0,TEXT,False,2025-06-10T19:58:10,"Teşekkürler! **Açık veya kapalı düğün salonu** tercihiniz var, yani her iki seçeneğe de açıksınız.

Şimdi, size en uygun mekanları önerebilmem için son olarak **kişi başı bütçenizi** öğrenebilir miyim? (Yaklaşık bir rakam belirtirseniz, bütçenize uygun en iyi mekanları listeleyebilirim.)

Örneğin: Kişi başı 500 TL, 750 TL gibi.",,,,9f1fb51c-a029-4691-973d-63772a5f82ab,Hayır,Mekan Arayışı,Düğün Salonları,Nötr,Nötr,Düğün Salonları,Hayır,Pozitif,Diğer,Evet,Bot Yanıtı,Bot,Nötr
9f1fb65d-18b4-4f19-9996-520e7a52bfe0,7fff35d438a4,TEXT,False,2025-06-10T19:58:43,500,,,,9f1fb51c-a029-4691-973d-63772a5f82ab,Evet,Diğer,Diğer,Nötr,Nötr,Diğer,Hayır,Nötr,Diğer,Hayır,,,
9f1fb65d-18b4-4f19-9996-520e7a52bfe0,7fff35d438a4,TEXT,False,2025-06-10T19:58:43,500,,,,9f1fb51c-a029-4691-973d-63772a5f82ab,Evet,Diğer,Diğer,Nötr,Nötr,Diğer,Hayır,Nötr,Diğer,Hayır,,,
9f1fb65d-18b4-4f19-9996-520e7a52bfe0,7fff35d438a4,TEXT,False,2025-06-10T19:58:43,500,,,,9f1fb51c-a029-4691-973d-63772a5f82ab,Evet,Diğer,Diğer,Nötr,Nötr,Diğer,Hayır,Nötr,Diğer,Hayır,,,
9f1fb65d-18b4-4f19-9996-520e7a52bfe0,7fff35d438a4,TEXT,False,2025-06-10T19:58:43,500,,,,9f1fb51c-a029-4691-973d-63772a5f82ab,Evet,Diğer,Diğer,Nötr,Nötr,Diğer,Hayır,Nötr,Diğer,Hayır,,,
9f1fb65d-18b4-4f19-9996-520e7a52bfe0,7fff35d438a4,TEXT,False,2025-06-10T19:58:43,500,,,,9f1fb51c-a029-4691-973d-63772a5f82ab,Evet,Diğer,Diğer,Nötr,Nötr,Diğer,Hayır,Nötr,Diğer,Hayır,,,
9f1fb65d-18b4-4f19-9996-520e7a52bfe0,7fff35d438a4,TEXT,False,2025-06-10T19:58:43,500,,,,9f1fb51c-a029-4691-973d-63772a5f82ab,Evet,Diğer,Diğer,Nötr,Nötr,Diğer,Hayır,Nötr,Diğer,Hayır,,,
9f1fb65d-18b4-4f19-9996-520e7a52bfe0,7fff35d438a4,TEXT,False,2025-06-10T19:58:43,500,,,,9f1fb51c-a029-4691-973d-63772a5f82ab,Evet,Diğer,Diğer,Nötr,Nötr,Diğer,Hayır,Nötr,Diğer,Hayır,,,
9f1fb663-bdab-4296-b9a4-63a1e37e1458,bf17272dc3f0,FUNCTION_CALL,False,2025-06-10T19:58:47,,,,[],9f1fb51c-a029-4691-973d-63772a5f82ab,Evet,Diğer,Diğer,Nötr,Nötr,Diğer,Hayır,Nötr,Diğer,Hayır,,,
9f1fb663-bdab-4296-b9a4-63a1e37e1458,bf17272dc3f0,FUNCTION_CALL,False,2025-06-10T19:58:47,,,,[],9f1fb51c-a029-4691-973d-63772a5f82ab,Evet,Diğer,Diğer,Nötr,Nötr,Diğer,Hayır,Nötr,Diğer,Hayır,,,
9f1fb663-bdab-4296-b9a4-63a1e37e1458,bf17272dc3f0,FUNCTION_CALL,False,2025-06-10T19:58:47,,,,[],9f1fb51c-a029-4691-973d-63772a5f82ab,Evet,Diğer,Diğer,Nötr,Nötr,Diğer,Hayır,Nötr,Diğer,Hayır,,,
9f1fb663-bdab-4296-b9a4-63a1e37e1458,bf17272dc3f0,FUNCTION_CALL,False,2025-06-10T19:58:47,,,,[],9f1fb51c-a029-4691-973d-63772a5f82ab,Evet,Diğer,Diğer,Nötr,Nötr,Diğer,Hayır,Nötr,Diğer,Hayır,,,
9f1fb663-bdab-4296-b9a4-63a1e37e1458,bf17272dc3f0,FUNCTION_CALL,False,2025-06-10T19:58:47,,,,[],9f1fb51c-a029-4691-973d-63772a5f82ab,Evet,Diğer,Diğer,Nötr,Nötr,Diğer,Hayır,Nötr,Diğer,Hayır,,,
9f1fb663-bdab-4296-b9a4-63a1e37e1458,bf17272dc3f0,FUNCTION_CALL,False,2025-06-10T19:58:47,,,,[],9f1fb51c-a029-4691-973d-63772a5f82ab,Evet,Diğer,Diğer,Nötr,Nötr,Diğer,Hayır,Nötr,Diğer,Hayır,,,
9f1fb663-bdab-4296-b9a4-63a1e37e1458,bf17272dc3f0,FUNCTION_CALL,False,2025-06-10T19:58:47,,,,[],9f1fb51c-a029-4691-973d-63772a5f82ab,Evet,Diğer,Diğer,Nötr,Nötr,Diğer,Hayır,Nötr,Diğer,Hayır,,,
9f1fb663-bdab-4296-b9a4-63a1e37e1458,bf17272dc3f0,FUNCTION_CALL,False,2025-06-10T19:58:47,,,,[],9f1fb51c-a029-4691-973d-63772a5f82ab,Evet,Diğer,Diğer,Nötr,Nötr,Diğer,Hayır,Nötr,Diğer,Hayır,,,
9f1fb663-bdab-4296-b9a4-63a1e37e1458,bf17272dc3f0,FUNCTION_CALL,False,2025-06-10T19:58:47,,,,[],9f1fb51c-a029-4691-973d-63772a5f82ab,Evet,Diğer,Diğer,Nötr,Nötr,Diğer,Hayır,Nötr,Diğer,Hayır,,,
9f1fb663-bdab-4296-b9a4-63a1e37e1458,bf17272dc3f0,FUNCTION_CALL,False,2025-06-10T19:58:47,,,,[],9f1fb51c-a029-4691-973d-63772a5f82ab,Evet,Diğer,Diğer,Nötr,Nötr,Diğer,Hayır,Nötr,Diğer,Hayır,,,
9f1fb663-bdab-4296-b9a4-63a1e37e1458,bf17272dc3f0,FUNCTION_CALL,False,2025-06-10T19:58:47,,,,[],9f1fb51c-a029-4691-973d-63772a5f82ab,Evet,Diğer,Diğer,Nötr,Nötr,Diğer,Hayır,Nötr,Diğer,Hayır,,,
9f1fb663-bdab-4296-b9a4-63a1e37e1458,bf17272dc3f0,FUNCTION_CALL,False,2025-06-10T19:58:47,,,,[],9f1fb51c-a029-4691-973d-63772a5f82ab,Evet,Diğer,Diğer,Nötr,Nötr,Diğer,Hayır,Nötr,Diğer,Hayır,,,
9f1fb663-bdab-4296-b9a4-63a1e37e1458,bf17272dc3f0,FUNCTION_CALL,False,2025-06-10T19:58:47,,,,[],9f1fb51c-a029-4691-973d-63772a5f82ab,Evet,Diğer,Diğer,Nötr,Nötr,Diğer,Hayır,Nötr,Diğer,Hayır,,,
9f1fb663-bdab-4296-b9a4-63a1e37e1458,bf17272dc3f0,FUNCTION_CALL,False,2025-06-10T19:58:47,,,,[],9f1fb51c-a029-4691-973d-63772a5f82ab,Evet,Diğer,Diğer,Nötr,Nötr,Diğer,Hayır,Nötr,Diğer,Hayır,,,
9f1fb663-bdab-4296-b9a4-63a1e37e1458,bf17272dc3f0,FUNCTION_CALL,False,2025-06-10T19:58:47,,,,[],9f1fb51c-a029-4691-973d-63772a5f82ab,Evet,Diğer,Diğer,Nötr,Nötr,Diğer,Hayır,Nötr,Diğer,Hayır,,,
9f1fb663-bdab-4296-b9a4-63a1e37e1458,bf17272dc3f0,FUNCTION_CALL,False,2025-06-10T19:58:47,,,,[],9f1fb51c-a029-4691-973d-63772a5f82ab,Evet,Diğer,Diğer,Nötr,Nötr,Diğer,Hayır,Nötr,Diğer,Hayır,,,
9f1fb663-bdab-4296-b9a4-63a1e37e1458,bf17272dc3f0,FUNCTION_CALL,False,2025-06-10T19:58:47,,,,[],9f1fb51c-a029-4691-973d-63772a5f82ab,Evet,Diğer,Diğer,Nötr,Nötr,Diğer,Hayır,Nötr,Diğer,Hayır,,,
9f1fb663-bdab-4296-b9a4-63a1e37e1458,bf17272dc3f0,FUNCTION_CALL,False,2025-06-10T19:58:47,,,,[],9f1fb51c-a029-4691-973d-63772a5f82ab,Evet,Diğer,Diğer,Nötr,Nötr,Diğer,Hayır,Nötr,Diğer,Hayır,,,
9f1fb663-bdab-4296-b9a4-63a1e37e1458,bf17272dc3f0,FUNCTION_CALL,False,2025-06-10T19:58:47,,,,[],9f1fb51c-a029-4691-973d-63772a5f82ab,Evet,Diğer,Diğer,Nötr,Nötr,Diğer,Hayır,Nötr,Diğer,Hayır,,,
9f1fb663-bdab-4296-b9a4-63a1e37e1458,bf17272dc3f0,FUNCTION_CALL,False,2025-06-10T19:58:47,,,,[],9f1fb51c-a029-4691-973d-63772a5f82ab,Evet,Diğer,Diğer,Nötr,Nötr,Diğer,Hayır,Nötr,Diğer,Hayır,,,
9f1fb663-bdab-4296-b9a4-63a1e37e1458,bf17272dc3f0,FUNCTION_CALL,False,2025-06-10T19:58:47,,,,[],9f1fb51c-a029-4691-973d-63772a5f82ab,Evet,Diğer,Diğer,Nötr,Nötr,Diğer,Hayır,Nötr,Diğer,Hayır,,,
9f1fb663-bdab-4296-b9a4-63a1e37e1458,bf17272dc3f0,FUNCTION_CALL,False,2025-06-10T19:58:47,,,,[],9f1fb51c-a029-4691-973d-63772a5f82ab,Evet,Diğer,Diğer,Nötr,Nötr,Diğer,Hayır,Nötr,Diğer,Hayır,,,
9f1fb663-bdab-4296-b9a4-63a1e37e1458,bf17272dc3f0,FUNCTION_CALL,False,2025-06-10T19:58:47,,,,[],9f1fb51c-a029-4691-973d-63772a5f82ab,Evet,Diğer,Diğer,Nötr,Nötr,Diğer,Hayır,Nötr,Diğer,Hayır,,,
9f1fb663-bdab-4296-b9a4-63a1e37e1458,bf17272dc3f0,FUNCTION_CALL,False,2025-06-10T19:58:47,,,,[],9f1fb51c-a029-4691-973d-63772a5f82ab,Evet,Diğer,Diğer,Nötr,Nötr,Diğer,Hayır,Nötr,Diğer,Hayır,,,
9f1fb663-bdab-4296-b9a4-63a1e37e1458,bf17272dc3f0,FUNCTION_CALL,False,2025-06-10T19:58:47,,,,[],9f1fb51c-a029-4691-973d-63772a5f82ab,Evet,Diğer,Diğer,Nötr,Nötr,Diğer,Hayır,Nötr,Diğer,Hayır,,,
9f1fb663-bdab-4296-b9a4-63a1e37e1458,bf17272dc3f0,FUNCTION_CALL,False,2025-06-10T19:58:47,,,,[],9f1fb51c-a029-4691-973d-63772a5f82ab,Evet,Diğer,Diğer,Nötr,Nötr,Diğer,Hayır,Nötr,Diğer,Hayır,,,
9f1fb663-bdab-4296-b9a4-63a1e37e1458,bf17272dc3f0,FUNCTION_CALL,False,2025-06-10T19:58:47,,,,[],9f1fb51c-a029-4691-973d-63772a5f82ab,Evet,Diğer,Diğer,Nötr,Nötr,Diğer,Hayır,Nötr,Diğer,Hayır,,,
9f1fb663-bdab-4296-b9a4-63a1e37e1458,bf17272dc3f0,FUNCTION_CALL,False,2025-06-10T19:58:47,,,,[],9f1fb51c-a029-4691-973d-63772a5f82ab,Evet,Diğer,Diğer,Nötr,Nötr,Diğer,Hayır,Nötr,Diğer,Hayır,,,
9f1fb663-bdab-4296-b9a4-63a1e37e1458,bf17272dc3f0,FUNCTION_CALL,False,2025-06-10T19:58:47,,,,[],9f1fb51c-a029-4691-973d-63772a5f82ab,Evet,Diğer,Diğer,Nötr,Nötr,Diğer,Hayır,Nötr,Diğer,Hayır,,,
9f1fb663-bdab-4296-b9a4-63a1e37e1458,bf17272dc3f0,FUNCTION_CALL,False,2025-06-10T19:58:47,,,,[],9f1fb51c-a029-4691-973d-63772a5f82ab,Evet,Diğer,Diğer,Nötr,Nötr,Diğer,Hayır,Nötr,Diğer,Hayır,,,
9f1fb663-bdab-4296-b9a4-63a1e37e1458,bf17272dc3f0,FUNCTION_CALL,False,2025-06-10T19:58:47,,,,[],9f1fb51c-a029-4691-973d-63772a5f82ab,Evet,Diğer,Diğer,Nötr,Nötr,Diğer,Hayır,Nötr,Diğer,Hayır,,,
9f1fb663-bdab-4296-b9a4-63a1e37e1458,bf17272dc3f0,FUNCTION_CALL,False,2025-06-10T19:58:47,,,,[],9f1fb51c-a029-4691-973d-63772a5f82ab,Evet,Diğer,Diğer,Nötr,Nötr,Diğer,Hayır,Nötr,Diğer,Hayır,,,
9f1fb663-bdab-4296-b9a4-63a1e37e1458,bf17272dc3f0,FUNCTION_CALL,False,2025-06-10T19:58:47,,,,[],9f1fb51c-a029-4691-973d-63772a5f82ab,Evet,Diğer,Diğer,Nötr,Nötr,Diğer,Hayır,Nötr,Diğer,Hayır,,,
9f1fb663-bdab-4296-b9a4-63a1e37e1458,bf17272dc3f0,FUNCTION_CALL,False,2025-06-10T19:58:47,,,,[],9f1fb51c-a029-4691-973d-63772a5f82ab,Evet,Diğer,Diğer,Nötr,Nötr,Diğer,Hayır,Nötr,Diğer,Hayır,,,
9f1fb663-bdab-4296-b9a4-63a1e37e1458,bf17272dc3f0,FUNCTION_CALL,False,2025-06-10T19:58:47,,,,[],9f1fb51c-a029-4691-973d-63772a5f82ab,Evet,Diğer,Diğer,Nötr,Nötr,Diğer,Hayır,Nötr,Diğer,Hayır,,,
9f1fb663-bdab-4296-b9a4-63a1e37e1458,bf17272dc3f0,FUNCTION_CALL,False,2025-06-10T19:58:47,,,,[],9f1fb51c-a029-4691-973d-63772a5f82ab,Evet,Diğer,Diğer,Nötr,Nötr,Diğer,Hayır,Nötr,Diğer,Hayır,,,
9f1fb663-bdab-4296-b9a4-63a1e37e1458,bf17272dc3f0,FUNCTION_CALL,False,2025-06-10T19:58:47,,,,[],9f1fb51c-a029-4691-973d-63772a5f82ab,Evet,Diğer,Diğer,Nötr,Nötr,Diğer,Hayır,Nötr,Diğer,Hayır,,,
9f1fb663-bdab-4296-b9a4-63a1e37e1458,bf17272dc3f0,FUNCTION_CALL,False,2025-06-10T19:58:47,,,,[],9f1fb51c-a029-4691-973d-63772a5f82ab,Evet,Diğer,Diğer,Nötr,Nötr,Diğer,Hayır,Nötr,Diğer,Hayır,,,
9f1fb663-bdab-4296-b9a4-63a1e37e1458,bf17272dc3f0,FUNCTION_CALL,False,2025-06-10T19:58:47,,,,[],9f1fb51c-a029-4691-973d-63772a5f82ab,Evet,Diğer,Diğer,Nötr,Nötr,Diğer,Hayır,Nötr,Diğer,Hayır,,,
9f1fb663-bdab-4296-b9a4-63a1e37e1458,bf17272dc3f0,FUNCTION_CALL,False,2025-06-10T19:58:47,,,,[],9f1fb51c-a029-4691-973d-63772a5f82ab,Evet,Diğer,Diğer,Nötr,Nötr,Diğer,Hayır,Nötr,Diğer,Hayır,,,
9f1fb663-bdab-4296-b9a4-63a1e37e1458,bf17272dc3f0,FUNCTION_CALL,False,2025-06-10T19:58:47,,,,[],9f1fb51c-a029-4691-973d-63772a5f82ab,Evet,Diğer,Diğer,Nötr,Nötr,Diğer,Hayır,Nötr,Diğer,Hayır,,,
9f1fb663-bdab-4296-b9a4-63a1e37e1458,bf17272dc3f0,FUNCTION_CALL,False,2025-06-10T19:58:47,,,,[],9f1fb51c-a029-4691-973d-63772a5f82ab,Evet,Diğer,Diğer,Nötr,Nötr,Diğer,Hayır,Nötr,Diğer,Hayır,,,
9f1fb663-bdab-4296-b9a4-63a1e37e1458,bf17272dc3f0,FUNCTION_CALL,False,2025-06-10T19:58:47,,,,[],9f1fb51c-a029-4691-973d-63772a5f82ab,Evet,Diğer,Diğer,Nötr,Nötr,Diğer,Hayır,Nötr,Diğer,Hayır,,,
9f1fb663-bdab-4296-b9a4-63a1e37e1458,bf17272dc3f0,FUNCTION_CALL,False,2025-06-10T19:58:47,,,,[],9f1fb51c-a029-4691-973d-63772a5f82ab,Evet,Diğer,Diğer,Nötr,Nötr,Diğer,Hayır,Nötr,Diğer,Hayır,,,
9f1fb663-bdab-4296-b9a4-63a1e37e1458,bf17272dc3f0,FUNCTION_CALL,False,2025-06-10T19:58:47,,,,[],9f1fb51c-a029-4691-973d-63772a5f82ab,Evet,Diğer,Diğer,Nötr,Nötr,Diğer,Hayır,Nötr,Diğer,Hayır,,,
9f1fb663-bdab-4296-b9a4-63a1e37e1458,bf17272dc3f0,FUNCTION_CALL,False,2025-06-10T19:58:47,,,,[],9f1fb51c-a029-4691-973d-63772a5f82ab,Evet,Diğer,Diğer,Nötr,Nötr,Diğer,Hayır,Nötr,Diğer,Hayır,,,
9f1fb663-bdab-4296-b9a4-63a1e37e1458,bf17272dc3f0,FUNCTION_CALL,False,2025-06-10T19:58:47,,,,[],9f1fb51c-a029-4691-973d-63772a5f82ab,Evet,Diğer,Diğer,Nötr,Nötr,Diğer,Hayır,Nötr,Diğer,Hayır,,,
9f1fb663-bdab-4296-b9a4-63a1e37e1458,bf17272dc3f0,FUNCTION_CALL,False,2025-06-10T19:58:47,,,,[],9f1fb51c-a029-4691-973d-63772a5f82ab,Evet,Diğer,Diğer,Nötr,Nötr,Diğer,Hayır,Nötr,Diğer,Hayır,,,
9f1fb663-bdab-4296-b9a4-63a1e37e1458,bf17272dc3f0,FUNCTION_CALL,False,2025-06-10T19:58:47,,,,[],9f1fb51c-a029-4691-973d-63772a5f82ab,Evet,Diğer,Diğer,Nötr,Nötr,Diğer,Hayır,Nötr,Diğer,Hayır,,,
9f1fb663-bdab-4296-b9a4-63a1e37e1458,bf17272dc3f0,FUNCTION_CALL,False,2025-06-10T19:58:47,,,,[],9f1fb51c-a029-4691-973d-63772a5f82ab,Evet,Diğer,Diğer,Nötr,Nötr,Diğer,Hayır,Nötr,Diğer,Hayır,,,
9f1fb663-bdab-4296-b9a4-63a1e37e1458,bf17272dc3f0,FUNCTION_CALL,False,2025-06-10T19:58:47,,,,[],9f1fb51c-a029-4691-973d-63772a5f82ab,Evet,Diğer,Diğer,Nötr,Nötr,Diğer,Hayır,Nötr,Diğer,Hayır,,,
